"","ASV288","ASV290","ASV432","ASV434","ASV449","ASV509","ASV695","ASV773","ASV791","ASV866","ASV886","ASV906","ASV931","ASV939","ASV1059","ASV1181","ASV1271","ASV1304","ASV1306","ASV1357","ASV1512","ASV1522","ASV1635","ASV1688","ASV1722","ASV1725","ASV1999","ASV2146","ASV2362","ASV3040","ASV3093","ASV3387","ASV3406","ASV3424","ASV3685","ASV3907","ASV3963","ASV4052","ASV4174","ASV4289","ASV4893","ASV4999","ASV5079","ASV5129","ASV5418","ASV5650","ASV5942","ASV6177","ASV6183","ASV6523","ASV6763","ASV6848","ASV7532","ASV7618","ASV7627","ASV7641","ASV7793","ASV7915","ASV8113","ASV8529","ASV8876","ASV9059","ASV9460","ASV9465","ASV9471","ASV9865","ASV9887","ASV10121","ASV10152","ASV10349","ASV10580","ASV10631","ASV10907","ASV10959","ASV11203","ASV11549","ASV11560","ASV11726","ASV11856","ASV12527","ASV13176"
"ASV886",0.229885057471264,0.263358778625954,0.280898876404494,0.281954887218045,0.246212121212121,0.288389513108614,0.263358778625954,0.212121212121212,0.284644194756554,0.29811320754717,0,0.29811320754717,0.231939163498099,0.238636363636364,0.104089219330855,0.295880149812734,0.217557251908397,0.278195488721804,0.256603773584906,0.107806691449814,0.23574144486692,0.221374045801527,0.226923076923077,0.218390804597701,0.235955056179775,0.221374045801527,0.226923076923077,0.284644194756554,0.245283018867925,0.229007633587786,0.256603773584906,0.30188679245283,0.115241635687732,0.215909090909091,0.217557251908397,0.196969696969697,0.236842105263158,0.218390804597701,0.217557251908397,0.226053639846743,0.246212121212121,0.193181818181818,0.283018867924528,0.226923076923077,0.100371747211896,0.260377358490566,0.25,0.234615384615385,0.0966542750929368,0.226923076923077,0.107806691449814,0.230769230769231,0.221804511278195,0.195488721804511,0.260377358490566,0.227272727272727,0.284644194756554,0.305660377358491,0.259541984732824,0.221374045801527,0.292134831460674,0.233716475095785,0.00371747211895911,0.00371747211895911,0.238636363636364,0.259398496240602,0.235074626865672,0.00371747211895911,0.212355212355212,0.270992366412214,0.229007633587786,0.260377358490566,0.23574144486692,0.218390804597701,0.240601503759399,0.133828996282528,0.200757575757576,0.237547892720307,0.220973782771536,0.225563909774436,0.196969696969697
"ASV906",0.258555133079848,0.253846153846154,0.107806691449814,0.0970149253731343,0.267924528301887,0.145522388059701,0.253846153846154,0.262172284644195,0.130111524163569,0.00371747211895911,0.29811320754717,0,0.265151515151515,0.267924528301887,0.29811320754717,0.115241635687732,0.231060606060606,0.116104868913858,0.283018867924528,0.30188679245283,0.261363636363636,0.238636363636364,0.255725190839695,0.243346007604563,0.260223048327137,0.25,0.255725190839695,0.144981412639405,0.283018867924528,0.265151515151515,0.198501872659176,0.0148698884758364,0.30188679245283,0.265917602996255,0.231060606060606,0.258426966292135,0.212686567164179,0.254752851711027,0.242424242424242,0.254752851711027,0.271698113207547,0.262172284644195,0.142322097378277,0.259541984732824,0.30188679245283,0.286792452830189,0.267924528301887,0.265384615384615,0.305660377358491,0.251908396946565,0.30188679245283,0.255725190839695,0.261363636363636,0.257462686567164,0.286792452830189,0.280898876404494,0.148698884758364,0.00743494423791821,0.253846153846154,0.231060606060606,0.111524163568773,0.262357414448669,0.30188679245283,0.30188679245283,0.267924528301887,0.190298507462687,0.263940520446097,0.294339622641509,0.229885057471264,0.264367816091954,0.238636363636364,0.286792452830189,0.268939393939394,0.239543726235741,0.216417910447761,0.275471698113207,0.258426966292135,0.26615969581749,0.252788104089219,0.235074626865672,0.258426966292135
"ASV931",0.154716981132075,0.130111524163569,0.259398496240602,0.267924528301887,0.0661764705882353,0.275471698113207,0.133828996282528,0.18796992481203,0.278195488721804,0.265151515151515,0.231939163498099,0.265151515151515,0,0.0625,0.250950570342205,0.255639097744361,0.164179104477612,0.256603773584906,0.132841328413284,0.254752851711027,0.0036101083032491,0.16044776119403,0.147727272727273,0.150943396226415,0.200743494423792,0.164179104477612,0.15530303030303,0.281954887218045,0.129151291512915,0.172932330827068,0.227272727272727,0.265151515151515,0.239543726235741,0.18796992481203,0.164179104477612,0.180451127819549,0.259398496240602,0.166037735849057,0.16044776119403,0.147169811320755,0.0588235294117647,0.183520599250936,0.253787878787879,0.151515151515152,0.247148288973384,0.136531365313653,0.0698529411764706,0.1,0.239543726235741,0.147727272727273,0.254752851711027,0.151515151515152,0.131086142322097,0.137546468401487,0.136531365313653,0.203007518796992,0.266917293233083,0.272727272727273,0.130111524163569,0.164179104477612,0.255639097744361,0.158490566037736,0.23574144486692,0.23574144486692,0.0620437956204379,0.221804511278195,0.202205882352941,0.23574144486692,0.162264150943396,0.182509505703422,0.164179104477612,0.136531365313653,0.0036101083032491,0.157303370786517,0.259398496240602,0.268939393939394,0.184210526315789,0.162264150943396,0.197026022304833,0.197026022304833,0.179775280898876
"ASV939",0.173584905660377,0.131086142322097,0.269662921348315,0.278195488721804,0.0146520146520147,0.281954887218045,0.131086142322097,0.194756554307116,0.280898876404494,0.267924528301887,0.238636363636364,0.267924528301887,0.0625,0,0.246212121212121,0.262172284644195,0.169172932330827,0.274436090225564,0.113970588235294,0.25,0.0588235294117647,0.165413533834586,0.166666666666667,0.166037735849057,0.203703703703704,0.180451127819549,0.174242424242424,0.280898876404494,0.117647058823529,0.191729323308271,0.222641509433962,0.267924528301887,0.234848484848485,0.194756554307116,0.169172932330827,0.194756554307116,0.250936329588015,0.177358490566038,0.165413533834586,0.166037735849057,0.0146520146520147,0.197761194029851,0.264150943396226,0.170454545454545,0.242424242424242,0.128676470588235,0.0183150183150183,0.082089552238806,0.242424242424242,0.166666666666667,0.25,0.170454545454545,0.134328358208955,0.140740740740741,0.117647058823529,0.209737827715356,0.269662921348315,0.275471698113207,0.131086142322097,0.169172932330827,0.262172284644195,0.177358490566038,0.242424242424242,0.234848484848485,0,0.228464419475655,0.194852941176471,0.242424242424242,0.167300380228137,0.190114068441065,0.169172932330827,0.117647058823529,0.0661764705882353,0.162264150943396,0.250936329588015,0.271698113207547,0.191011235955056,0.181132075471698,0.2,0.2,0.194029850746269
"ASV1059",0.245210727969349,0.274809160305344,0.284644194756554,0.281954887218045,0.25,0.295880149812734,0.274809160305344,0.208333333333333,0.288389513108614,0.29811320754717,0.104089219330855,0.29811320754717,0.250950570342205,0.246212121212121,0,0.292134831460674,0.229007633587786,0.289473684210526,0.249056603773585,0.00371747211895911,0.247148288973384,0.236641221374046,0.238461538461538,0.241379310344828,0.258426966292135,0.248091603053435,0.246153846153846,0.292134831460674,0.237735849056604,0.244274809160305,0.271698113207547,0.30188679245283,0.0260223048327138,0.204545454545455,0.229007633587786,0.200757575757576,0.244360902255639,0.237547892720307,0.232824427480916,0.245210727969349,0.25,0.208333333333333,0.279245283018868,0.246153846153846,0.0260223048327138,0.260377358490566,0.253787878787879,0.246153846153846,0.0260223048327138,0.238461538461538,0.033457249070632,0.242307692307692,0.229323308270677,0.206766917293233,0.252830188679245,0.21969696969697,0.277153558052434,0.305660377358491,0.270992366412214,0.236641221374046,0.288389513108614,0.24904214559387,0.107806691449814,0.107806691449814,0.246212121212121,0.281954887218045,0.257462686567164,0.107806691449814,0.223938223938224,0.282442748091603,0.236641221374046,0.252830188679245,0.254752851711027,0.229885057471264,0.24812030075188,0.148698884758364,0.204545454545455,0.252873563218391,0.247191011235955,0.263157894736842,0.204545454545455
"ASV1181",0.241509433962264,0.259541984732824,0.0959409594095941,0.0777777777777778,0.262172284644195,0.0740740740740741,0.259541984732824,0.253731343283582,0.0553505535055351,0.115241635687732,0.295880149812734,0.115241635687732,0.255639097744361,0.262172284644195,0.292134831460674,0,0.233082706766917,0.0929368029739777,0.269662921348315,0.295880149812734,0.25187969924812,0.233082706766917,0.242424242424242,0.237735849056604,0.236162361623616,0.24812030075188,0.242424242424242,0.0664206642066421,0.269662921348315,0.255639097744361,0.197026022304833,0.118959107806691,0.303370786516854,0.246268656716418,0.233082706766917,0.25,0.181481481481481,0.241509433962264,0.236842105263158,0.233962264150943,0.258426966292135,0.238805970149254,0.111524163568773,0.246212121212121,0.299625468164794,0.262172284644195,0.262172284644195,0.248091603053435,0.295880149812734,0.238636363636364,0.299625468164794,0.242424242424242,0.236842105263158,0.240740740740741,0.273408239700375,0.268656716417911,0.0664206642066421,0.122676579925651,0.263358778625954,0.229323308270677,0.022140221402214,0.245283018867925,0.299625468164794,0.299625468164794,0.262172284644195,0.196296296296296,0.250922509225092,0.292134831460674,0.231939163498099,0.250950570342205,0.229323308270677,0.273408239700375,0.259398496240602,0.230188679245283,0.185185185185185,0.292134831460674,0.25,0.249056603773585,0.228782287822878,0.233333333333333,0.235074626865672
"ASV1271",0.0631970260223048,0.21969696969697,0.229323308270677,0.233082706766917,0.169172932330827,0.245283018867925,0.21969696969697,0.184210526315789,0.240601503759399,0.231060606060606,0.217557251908397,0.231060606060606,0.164179104477612,0.169172932330827,0.229007633587786,0.233082706766917,0,0.218867924528302,0.184210526315789,0.232824427480916,0.16044776119403,0.0110294117647059,0.0522388059701493,0.0557620817843866,0.164179104477612,0.0330882352941176,0.0522388059701493,0.244360902255639,0.195488721804511,0.115671641791045,0.206766917293233,0.242424242424242,0.221374045801527,0.184210526315789,0.00367647058823529,0.176691729323308,0.218867924528302,0.0483271375464684,0.0147058823529412,0.0483271375464684,0.176691729323308,0.172932330827068,0.237735849056604,0.0597014925373134,0.221374045801527,0.199248120300752,0.172932330827068,0.208333333333333,0.225190839694656,0.0559701492537313,0.229007633587786,0.0597014925373134,0.140151515151515,0.145522388059701,0.18796992481203,0.203007518796992,0.24812030075188,0.238636363636364,0.223484848484848,0.0257352941176471,0.233082706766917,0.0669144981412639,0.221374045801527,0.221374045801527,0.169172932330827,0.2,0.185185185185185,0.221374045801527,0.00371747211895911,0.132075471698113,0.0183823529411765,0.18796992481203,0.167910447761194,0.011070110701107,0.222641509433962,0.213740458015267,0.180451127819549,0.0706319702602231,0.164179104477612,0.171641791044776,0.169172932330827
"ASV1304",0.21969696969697,0.241379310344828,0.0706319702602231,0.0669144981412639,0.274436090225564,0.108208955223881,0.241379310344828,0.233082706766917,0.0855018587360595,0.112359550561798,0.278195488721804,0.116104868913858,0.256603773584906,0.274436090225564,0.289473684210526,0.0929368029739777,0.218867924528302,0,0.278195488721804,0.293233082706767,0.252830188679245,0.215094339622642,0.228136882129278,0.215909090909091,0.237918215613383,0.226415094339623,0.228136882129278,0.100371747211896,0.278195488721804,0.241509433962264,0.17910447761194,0.116104868913858,0.289473684210526,0.229323308270677,0.218867924528302,0.229323308270677,0.171641791044776,0.227272727272727,0.218867924528302,0.215909090909091,0.274436090225564,0.218045112781955,0.0483271375464684,0.231939163498099,0.293233082706767,0.281954887218045,0.274436090225564,0.24904214559387,0.289473684210526,0.228136882129278,0.293233082706767,0.231939163498099,0.233962264150943,0.242537313432836,0.281954887218045,0.24812030075188,0.0966542750929368,0.123595505617978,0.245210727969349,0.215094339622642,0.0966542750929368,0.223484848484848,0.281954887218045,0.281954887218045,0.274436090225564,0.182835820895522,0.248148148148148,0.274436090225564,0.217557251908397,0.240458015267176,0.215094339622642,0.281954887218045,0.260377358490566,0.212121212121212,0.175373134328358,0.274436090225564,0.229323308270677,0.227272727272727,0.234200743494424,0.212686567164179,0.221804511278195
"ASV1306",0.169811320754717,0.168539325842697,0.269662921348315,0.274436090225564,0.113970588235294,0.296992481203008,0.172284644194757,0.191011235955056,0.288389513108614,0.283018867924528,0.256603773584906,0.283018867924528,0.132841328413284,0.113970588235294,0.249056603773585,0.269662921348315,0.184210526315789,0.278195488721804,0,0.249056603773585,0.129151291512915,0.184210526315789,0.170454545454545,0.173584905660377,0.222222222222222,0.199248120300752,0.178030303030303,0.295880149812734,0.032967032967033,0.203007518796992,0.233962264150943,0.283018867924528,0.252830188679245,0.191011235955056,0.184210526315789,0.187265917602996,0.247191011235955,0.169811320754717,0.18796992481203,0.173584905660377,0.113970588235294,0.205223880597015,0.290566037735849,0.181818181818182,0.245283018867925,0.021978021978022,0.117647058823529,0.145522388059701,0.237735849056604,0.170454545454545,0.252830188679245,0.174242424242424,0.137546468401487,0.17037037037037,0.00366300366300366,0.205992509363296,0.280898876404494,0.290566037735849,0.168539325842697,0.18796992481203,0.269662921348315,0.173584905660377,0.260377358490566,0.260377358490566,0.113970588235294,0.258426966292135,0.224264705882353,0.260377358490566,0.178707224334601,0.193181818181818,0.18796992481203,0.00366300366300366,0.136531365313653,0.181132075471698,0.247191011235955,0.266917293233083,0.191011235955056,0.177358490566038,0.214814814814815,0.207407407407407,0.205223880597015
"ASV1357",0.24904214559387,0.274809160305344,0.288389513108614,0.285714285714286,0.253787878787879,0.299625468164794,0.274809160305344,0.212121212121212,0.292134831460674,0.30188679245283,0.107806691449814,0.30188679245283,0.254752851711027,0.25,0.00371747211895911,0.295880149812734,0.232824427480916,0.293233082706767,0.249056603773585,0,0.250950570342205,0.240458015267176,0.242307692307692,0.245210727969349,0.262172284644195,0.251908396946565,0.25,0.295880149812734,0.237735849056604,0.244274809160305,0.271698113207547,0.305660377358491,0.0297397769516729,0.208333333333333,0.232824427480916,0.204545454545455,0.24812030075188,0.241379310344828,0.236641221374046,0.24904214559387,0.253787878787879,0.212121212121212,0.283018867924528,0.25,0.0260223048327138,0.260377358490566,0.257575757575758,0.25,0.0297397769516729,0.242307692307692,0.033457249070632,0.246153846153846,0.233082706766917,0.210526315789474,0.252830188679245,0.223484848484848,0.280898876404494,0.309433962264151,0.270992366412214,0.240458015267176,0.292134831460674,0.252873563218391,0.111524163568773,0.111524163568773,0.25,0.285714285714286,0.261194029850746,0.111524163568773,0.227799227799228,0.286259541984733,0.240458015267176,0.252830188679245,0.258555133079848,0.233716475095785,0.25187969924812,0.152416356877323,0.208333333333333,0.256704980842912,0.250936329588015,0.266917293233083,0.208333333333333
"ASV1512",0.150943396226415,0.12639405204461,0.255639097744361,0.264150943396226,0.0625,0.271698113207547,0.130111524163569,0.184210526315789,0.274436090225564,0.261363636363636,0.23574144486692,0.261363636363636,0.0036101083032491,0.0588235294117647,0.247148288973384,0.25187969924812,0.16044776119403,0.252830188679245,0.129151291512915,0.250950570342205,0,0.156716417910448,0.151515151515152,0.154716981132075,0.197026022304833,0.167910447761194,0.159090909090909,0.278195488721804,0.125461254612546,0.176691729323308,0.223484848484848,0.261363636363636,0.23574144486692,0.184210526315789,0.16044776119403,0.176691729323308,0.255639097744361,0.169811320754717,0.156716417910448,0.150943396226415,0.0551470588235294,0.179775280898876,0.25,0.15530303030303,0.243346007604563,0.140221402214022,0.0661764705882353,0.0962962962962963,0.23574144486692,0.151515151515152,0.250950570342205,0.15530303030303,0.127340823970037,0.137546468401487,0.132841328413284,0.199248120300752,0.263157894736842,0.268939393939394,0.12639405204461,0.16044776119403,0.25187969924812,0.154716981132075,0.239543726235741,0.239543726235741,0.0583941605839416,0.218045112781955,0.198529411764706,0.239543726235741,0.158490566037736,0.178707224334601,0.16044776119403,0.132841328413284,0.0072202166064982,0.153558052434457,0.255639097744361,0.265151515151515,0.180451127819549,0.158490566037736,0.193308550185874,0.193308550185874,0.176029962546816
"ASV1522",0.0594795539033457,0.215909090909091,0.229323308270677,0.225563909774436,0.165413533834586,0.245283018867925,0.215909090909091,0.180451127819549,0.240601503759399,0.238636363636364,0.221374045801527,0.238636363636364,0.16044776119403,0.165413533834586,0.236641221374046,0.233082706766917,0.0110294117647059,0.215094339622642,0.184210526315789,0.240458015267176,0.156716417910448,0,0.0485074626865672,0.0520446096654275,0.167910447761194,0.0294117647058824,0.0485074626865672,0.244360902255639,0.195488721804511,0.108208955223881,0.199248120300752,0.242424242424242,0.229007633587786,0.180451127819549,0.0147058823529412,0.172932330827068,0.218867924528302,0.0446096654275093,0.00367647058823529,0.0446096654275093,0.172932330827068,0.169172932330827,0.233962264150943,0.0559701492537313,0.229007633587786,0.199248120300752,0.169172932330827,0.204545454545455,0.232824427480916,0.0522388059701493,0.236641221374046,0.0559701492537313,0.143939393939394,0.141791044776119,0.18796992481203,0.199248120300752,0.24812030075188,0.246212121212121,0.21969696969697,0.0220588235294118,0.233082706766917,0.0631970260223048,0.225190839694656,0.225190839694656,0.165413533834586,0.2,0.181481481481481,0.225190839694656,0.0148698884758364,0.124528301886792,0.00735294117647059,0.18796992481203,0.164179104477612,0.00738007380073801,0.222641509433962,0.217557251908397,0.176691729323308,0.0669144981412639,0.167910447761194,0.175373134328358,0.165413533834586
"ASV1635",0.0335820895522388,0.203846153846154,0.238636363636364,0.242424242424242,0.166666666666667,0.250950570342205,0.203846153846154,0.166666666666667,0.25,0.255725190839695,0.226923076923077,0.255725190839695,0.147727272727273,0.166666666666667,0.238461538461538,0.242424242424242,0.0522388059701493,0.228136882129278,0.170454545454545,0.242307692307692,0.151515151515152,0.0485074626865672,0,0.0261194029850746,0.165413533834586,0.0597014925373134,0.00746268656716418,0.253787878787879,0.189393939393939,0.0936329588014981,0.212121212121212,0.251908396946565,0.234615384615385,0.166666666666667,0.0559701492537313,0.159090909090909,0.224334600760456,0.0298507462686567,0.0447761194029851,0.0111940298507463,0.174242424242424,0.162878787878788,0.231939163498099,0.0223880597014925,0.234615384615385,0.178030303030303,0.170454545454545,0.196153846153846,0.234615384615385,0.00373134328358209,0.242307692307692,0.00746268656716418,0.148854961832061,0.12781954887218,0.174242424242424,0.185606060606061,0.257575757575758,0.263358778625954,0.207692307692308,0.0559701492537313,0.242424242424242,0.0373134328358209,0.230769230769231,0.230769230769231,0.166666666666667,0.209125475285171,0.179775280898876,0.230769230769231,0.0528301886792453,0.125,0.0559701492537313,0.174242424242424,0.151515151515152,0.0449438202247191,0.228136882129278,0.238461538461538,0.162878787878788,0.041044776119403,0.165413533834586,0.172932330827068,0.159090909090909
"ASV1688",0.0446096654275093,0.206896551724138,0.222641509433962,0.226415094339623,0.166037735849057,0.246212121212121,0.206896551724138,0.169811320754717,0.249056603773585,0.243346007604563,0.218390804597701,0.243346007604563,0.150943396226415,0.166037735849057,0.241379310344828,0.237735849056604,0.0557620817843866,0.215909090909091,0.173584905660377,0.245210727969349,0.154716981132075,0.0520446096654275,0.0261194029850746,0,0.168539325842697,0.0631970260223048,0.0261194029850746,0.249056603773585,0.192452830188679,0.0970149253731343,0.20377358490566,0.239543726235741,0.237547892720307,0.169811320754717,0.0594795539033457,0.162264150943396,0.215909090909091,0.0260223048327138,0.0483271375464684,0.0223048327137546,0.173584905660377,0.166037735849057,0.223484848484848,0.0335820895522388,0.237547892720307,0.181132075471698,0.169811320754717,0.195402298850575,0.237547892720307,0.0298507462686567,0.245210727969349,0.0335820895522388,0.155893536121673,0.127340823970037,0.177358490566038,0.188679245283019,0.249056603773585,0.250950570342205,0.210727969348659,0.0594795539033457,0.237735849056604,0.0483271375464684,0.222222222222222,0.222222222222222,0.166037735849057,0.200757575757576,0.182835820895522,0.222222222222222,0.056390977443609,0.113207547169811,0.0594795539033457,0.177358490566038,0.154716981132075,0.0485074626865672,0.21969696969697,0.237547892720307,0.166037735849057,0.0520446096654275,0.168539325842697,0.172284644194757,0.162264150943396
"ASV1722",0.176029962546816,0.218867924528302,0.247232472324723,0.233333333333333,0.196296296296296,0.251851851851852,0.215094339622642,0.2,0.236162361623616,0.260223048327137,0.235955056179775,0.260223048327137,0.200743494423792,0.203703703703704,0.258426966292135,0.236162361623616,0.164179104477612,0.237918215613383,0.222222222222222,0.262172284644195,0.197026022304833,0.167910447761194,0.165413533834586,0.168539325842697,0,0.17910447761194,0.165413533834586,0.247232472324723,0.222222222222222,0.201492537313433,0.211895910780669,0.263940520446097,0.250936329588015,0.203703703703704,0.164179104477612,0.196296296296296,0.217712177121771,0.168539325842697,0.164179104477612,0.164794007490637,0.2,0.169741697416974,0.234200743494424,0.169172932330827,0.250936329588015,0.214814814814815,0.196296296296296,0.207547169811321,0.239700374531835,0.165413533834586,0.258426966292135,0.169172932330827,0.16728624535316,0.164835164835165,0.225925925925926,0.222222222222222,0.236162361623616,0.267657992565056,0.222641509433962,0.171641791044776,0.236162361623616,0.179775280898876,0.239700374531835,0.239700374531835,0.203703703703704,0.232472324723247,0.14963503649635,0.239700374531835,0.162264150943396,0.173584905660377,0.167910447761194,0.225925925925926,0.204460966542751,0.164794007490637,0.22140221402214,0.264925373134328,0.2,0.183520599250936,0.0218978102189781,0.0879120879120879,0.169741697416974
"ASV1725",0.0780669144981413,0.21969696969697,0.240601503759399,0.244360902255639,0.180451127819549,0.256603773584906,0.21969696969697,0.199248120300752,0.25187969924812,0.25,0.221374045801527,0.25,0.164179104477612,0.180451127819549,0.248091603053435,0.24812030075188,0.0330882352941176,0.226415094339623,0.199248120300752,0.251908396946565,0.167910447761194,0.0294117647058824,0.0597014925373134,0.0631970260223048,0.17910447761194,0,0.0597014925373134,0.255639097744361,0.210526315789474,0.115671641791045,0.214285714285714,0.253787878787879,0.229007633587786,0.199248120300752,0.0367647058823529,0.191729323308271,0.237735849056604,0.0557620817843866,0.0330882352941176,0.0557620817843866,0.18796992481203,0.18796992481203,0.245283018867925,0.0671641791044776,0.240458015267176,0.206766917293233,0.176691729323308,0.215909090909091,0.244274809160305,0.0634328358208955,0.248091603053435,0.0671641791044776,0.159090909090909,0.156716417910448,0.203007518796992,0.218045112781955,0.259398496240602,0.257575757575758,0.223484848484848,0.0441176470588235,0.24812030075188,0.0817843866171004,0.225190839694656,0.225190839694656,0.180451127819549,0.207547169811321,0.192592592592593,0.225190839694656,0.0371747211895911,0.139622641509434,0.0367647058823529,0.203007518796992,0.167910447761194,0.029520295202952,0.241509433962264,0.229007633587786,0.195488721804511,0.0855018587360595,0.17910447761194,0.186567164179104,0.184210526315789
"ASV1999",0.0335820895522388,0.211538461538462,0.238636363636364,0.242424242424242,0.174242424242424,0.250950570342205,0.211538461538462,0.174242424242424,0.25,0.255725190839695,0.226923076923077,0.255725190839695,0.15530303030303,0.174242424242424,0.246153846153846,0.242424242424242,0.0522388059701493,0.228136882129278,0.178030303030303,0.25,0.159090909090909,0.0485074626865672,0.00746268656716418,0.0261194029850746,0.165413533834586,0.0597014925373134,0,0.253787878787879,0.196969696969697,0.0936329588014981,0.212121212121212,0.251908396946565,0.242307692307692,0.174242424242424,0.0559701492537313,0.166666666666667,0.224334600760456,0.0298507462686567,0.0447761194029851,0.0111940298507463,0.181818181818182,0.170454545454545,0.231939163498099,0.0223880597014925,0.242307692307692,0.185606060606061,0.178030303030303,0.203846153846154,0.242307692307692,0.0111940298507463,0.25,0.0149253731343284,0.156488549618321,0.135338345864662,0.181818181818182,0.193181818181818,0.257575757575758,0.263358778625954,0.215384615384615,0.0522388059701493,0.242424242424242,0.0373134328358209,0.230769230769231,0.230769230769231,0.174242424242424,0.212927756653992,0.183520599250936,0.230769230769231,0.0528301886792453,0.125,0.0559701492537313,0.181818181818182,0.159090909090909,0.0449438202247191,0.228136882129278,0.238461538461538,0.170454545454545,0.041044776119403,0.165413533834586,0.176691729323308,0.166666666666667
"ASV2146",0.252830188679245,0.267175572519084,0.0922509225092251,0.0851851851851852,0.284644194756554,0.0333333333333333,0.267175572519084,0.264925373134328,0.018450184501845,0.144981412639405,0.284644194756554,0.144981412639405,0.281954887218045,0.280898876404494,0.292134831460674,0.0664206642066421,0.244360902255639,0.100371747211896,0.295880149812734,0.295880149812734,0.278195488721804,0.244360902255639,0.253787878787879,0.249056603773585,0.247232472324723,0.255639097744361,0.253787878787879,0,0.295880149812734,0.270676691729323,0.200743494423792,0.148698884758364,0.295880149812734,0.257462686567164,0.244360902255639,0.261194029850746,0.207407407407407,0.252830188679245,0.24812030075188,0.245283018867925,0.280898876404494,0.238805970149254,0.130111524163569,0.261363636363636,0.299625468164794,0.288389513108614,0.284644194756554,0.263358778625954,0.299625468164794,0.253787878787879,0.299625468164794,0.257575757575758,0.266917293233083,0.244444444444444,0.299625468164794,0.276119402985075,0.03690036900369,0.152416356877323,0.270992366412214,0.240601503759399,0.0664206642066421,0.256603773584906,0.288389513108614,0.288389513108614,0.280898876404494,0.207407407407407,0.261992619926199,0.280898876404494,0.243346007604563,0.281368821292776,0.24812030075188,0.299625468164794,0.285714285714286,0.241509433962264,0.211111111111111,0.288389513108614,0.261194029850746,0.260377358490566,0.236162361623616,0.248148148148148,0.242537313432836
"ASV2362",0.188679245283019,0.168539325842697,0.273408239700375,0.278195488721804,0.125,0.296992481203008,0.172284644194757,0.209737827715356,0.288389513108614,0.283018867924528,0.245283018867925,0.283018867924528,0.129151291512915,0.117647058823529,0.237735849056604,0.269662921348315,0.195488721804511,0.278195488721804,0.032967032967033,0.237735849056604,0.125461254612546,0.195488721804511,0.189393939393939,0.192452830188679,0.222222222222222,0.210526315789474,0.196969696969697,0.295880149812734,0,0.206766917293233,0.230188679245283,0.283018867924528,0.241509433962264,0.209737827715356,0.195488721804511,0.205992509363296,0.250936329588015,0.181132075471698,0.199248120300752,0.192452830188679,0.117647058823529,0.205223880597015,0.290566037735849,0.193181818181818,0.230188679245283,0.0402930402930403,0.128676470588235,0.145522388059701,0.226415094339623,0.189393939393939,0.237735849056604,0.193181818181818,0.144981412639405,0.174074074074074,0.0366300366300366,0.220973782771536,0.280898876404494,0.290566037735849,0.168539325842697,0.199248120300752,0.269662921348315,0.192452830188679,0.249056603773585,0.249056603773585,0.117647058823529,0.258426966292135,0.227941176470588,0.249056603773585,0.186311787072243,0.204545454545455,0.199248120300752,0.0366300366300366,0.132841328413284,0.19622641509434,0.250936329588015,0.274436090225564,0.209737827715356,0.19622641509434,0.222222222222222,0.207407407407407,0.205223880597015
"ASV3040",0.104477611940299,0.213740458015267,0.244360902255639,0.255639097744361,0.191729323308271,0.267924528301887,0.213740458015267,0.184210526315789,0.266917293233083,0.265151515151515,0.229007633587786,0.265151515151515,0.172932330827068,0.191729323308271,0.244274809160305,0.255639097744361,0.115671641791045,0.241509433962264,0.203007518796992,0.244274809160305,0.176691729323308,0.108208955223881,0.0936329588014981,0.0970149253731343,0.201492537313433,0.115671641791045,0.0936329588014981,0.270676691729323,0.206766917293233,0,0.203007518796992,0.265151515151515,0.240458015267176,0.184210526315789,0.119402985074627,0.176691729323308,0.230188679245283,0.100746268656716,0.108208955223881,0.085820895522388,0.199248120300752,0.172932330827068,0.256603773584906,0.0936329588014981,0.236641221374046,0.206766917293233,0.195488721804511,0.217557251908397,0.240458015267176,0.097378277153558,0.244274809160305,0.101123595505618,0.166666666666667,0.175373134328358,0.206766917293233,0.203007518796992,0.274436090225564,0.272727272727273,0.213740458015267,0.104477611940299,0.259398496240602,0.108208955223881,0.232824427480916,0.232824427480916,0.191729323308271,0.215094339622642,0.197026022304833,0.232824427480916,0.113207547169811,0.146067415730337,0.115671641791045,0.206766917293233,0.176691729323308,0.108614232209738,0.233962264150943,0.248091603053435,0.180451127819549,0.111940298507463,0.208955223880597,0.212686567164179,0.169172932330827
